booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,deposit_type,customer_type,adr,is_repeated_guest,previous_cancellations,booking_changes,total_of_special_requests
SYN-00208,Resort Hotel,0,101,2024,May,1,1,3,0.0,0,France,Direct,No Deposit,Contract,136.25,0,0,1,2
SYN-00209,City Hotel,0,156,2025,July,1,1,3,0.0,0,USA,Direct,No Deposit,Transient,212.78,1,0,0,0
SYN-00210,Resort Hotel,0,63,2024,May,0,1,2,0.0,0,Canada,Online TA,No Deposit,Transient-Party,142.34,1,0,1,0
SYN-00211,Resort Hotel,1,20,2024,April,3,5,2,0.0,0,Germany,Online TA,No Deposit,Contract,159.07,0,0,0,0
SYN-00212,City Hotel,0,76,2025,January,0,7,2,0.0,0,France,Online TA,No Deposit,Transient,89.72,0,0,0,0
SYN-00213,Resort Hotel,0,45,2024,May,1,4,2,0.0,0,France,Online TA,No Deposit,Transient,142.49,0,1,0,2
SYN-00214,Resort Hotel,0,75,2024,March,2,3,2,0.0,0,Canada,Online TA,No Deposit,Transient,87.54,0,0,0,0
SYN-00215,City Hotel,0,71,2024,November,0,1,2,0.0,0,Mexico,Direct,Non Refund,Group,141.74,0,0,0,0
SYN-00216,City Hotel,0,60,2024,August,2,2,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,133.8,0,0,0,0
SYN-00217,City Hotel,0,253,2025,July,1,1,3,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,155.16,0,0,1,0
SYN-00218,Resort Hotel,0,23,2024,July,0,4,1,2.0,0,,Online TA,No Deposit,Transient,204.01,0,0,0,2
SYN-00219,City Hotel,1,88,2025,September,1,4,3,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,162.57,0,0,0,0
SYN-00220,Resort Hotel,1,55,2024,January,1,1,1,2.0,0,Germany,Online TA,No Deposit,Transient,172.39,0,0,0,1
SYN-00221,City Hotel,0,20,2025,November,2,2,2,1.0,0,Mexico,Online TA,No Deposit,Transient,94.91,0,0,0,0
SYN-00222,Resort Hotel,0,15,2024,January,2,4,2,0.0,0,Germany,Corporate,No Deposit,Transient,166.56,0,0,1,4
SYN-00223,Resort Hotel,1,16,2024,February,2,5,1,0.0,0,,Offline TA/TO,No Deposit,Transient-Party,196.3,0,0,0,1
SYN-00224,City Hotel,0,62,2025,April,2,3,3,0.0,0,Canada,Direct,No Deposit,Transient,143.83,0,0,0,3
SYN-00225,Resort Hotel,0,96,2025,March,2,4,2,2.0,0,United Kingdom,Direct,No Deposit,Transient,155.8,0,0,0,3
SYN-00226,City Hotel,0,77,2024,February,2,4,2,0.0,0,France,Direct,No Deposit,Transient-Party,121.65,0,0,0,1
SYN-00227,Resort Hotel,0,52,2025,March,0,3,3,0.0,0,United Kingdom,Online TA,No Deposit,Transient,194.18,0,0,0,1
SYN-00228,Resort Hotel,1,115,2024,December,1,3,2,0.0,0,,Online TA,No Deposit,Transient,158.29,0,0,1,0
SYN-00229,Resort Hotel,0,11,2024,April,1,1,2,0.0,0,United Kingdom,Corporate,No Deposit,Transient,101.85,1,0,2,2
SYN-00230,City Hotel,0,104,2025,July,0,3,2,1.0,0,France,Direct,No Deposit,Transient,179.56,0,0,0,3
SYN-00231,Resort Hotel,0,119,2025,February,1,3,2,0.0,0,Mexico,Online TA,No Deposit,Transient,176.99,1,1,0,4
SYN-00232,City Hotel,0,91,2024,October,3,2,2,2.0,0,United Kingdom,Online TA,No Deposit,Group,102.57,0,0,3,0
SYN-00233,Resort Hotel,0,157,2024,June,1,3,2,2.0,0,France,Direct,No Deposit,Transient,178.39,0,0,0,0
SYN-00234,City Hotel,1,190,2025,December,0,4,2,2.0,0,,Online TA,No Deposit,Transient,215.71,0,0,1,0
SYN-00235,City Hotel,0,108,2024,December,1,2,1,0.0,0,,Online TA,No Deposit,Transient,202.86,1,2,1,1
SYN-00236,Resort Hotel,0,93,2025,February,2,1,2,0.0,0,Canada,Direct,No Deposit,Transient,176.67,0,0,0,1
SYN-00237,Resort Hotel,1,123,2025,July,0,2,1,0.0,0,Canada,Online TA,No Deposit,Transient,113.4,0,0,1,1
SYN-00238,Resort Hotel,0,229,2024,December,1,1,1,0.0,0,Canada,Corporate,No Deposit,Transient,225.29,0,0,0,1
SYN-00239,City Hotel,0,43,2024,July,1,6,2,0.0,0,Germany,Direct,No Deposit,Transient,196.68,1,0,0,0
SYN-00240,City Hotel,1,35,2025,June,0,3,2,2.0,0,France,Online TA,No Deposit,Transient,143.63,0,0,0,0
SYN-00241,Resort Hotel,0,257,2025,May,0,5,1,0.0,0,United Kingdom,Online TA,No Deposit,Transient,156.32,1,0,0,0
SYN-00242,Resort Hotel,1,37,2024,September,0,4,2,1.0,0,United Kingdom,Online TA,No Deposit,Group,176.84,1,0,2,2
SYN-00243,City Hotel,0,34,2024,December,3,7,1,0.0,0,France,Online TA,No Deposit,Transient-Party,174.68,0,0,0,0
SYN-00244,City Hotel,0,99,2024,October,0,5,1,0.0,0,Germany,Online TA,No Deposit,Transient,141.44,0,0,0,0
SYN-00245,Resort Hotel,0,39,2025,May,3,2,2,0.0,0,Germany,Online TA,No Deposit,Transient-Party,182.31,0,0,1,1
SYN-00246,City Hotel,0,83,2024,October,1,2,2,0.0,1,United Kingdom,Offline TA/TO,No Deposit,Transient,80.84,0,0,0,0
SYN-00247,Resort Hotel,0,48,2025,March,2,1,2,2.0,0,Mexico,Online TA,No Deposit,Transient,196.27,0,0,0,0
SYN-00248,City Hotel,1,52,2025,February,0,4,2,0.0,0,France,Online TA,No Deposit,Transient,141.51,0,1,0,0
SYN-00249,City Hotel,1,31,2024,June,2,7,2,0.0,0,,Corporate,No Deposit,Contract,124.1,1,0,1,0
SYN-00250,City Hotel,1,97,2024,April,0,3,2,0.0,0,,Online TA,No Deposit,Transient-Party,135.67,0,0,0,0
SYN-00251,City Hotel,0,53,2025,October,0,4,1,,0,Germany,Online TA,No Deposit,Transient,138.89,1,0,0,0
SYN-00252,City Hotel,0,48,2024,September,1,4,2,0.0,0,,Online TA,No Deposit,Transient-Party,101.67,0,1,0,1
SYN-00253,Resort Hotel,0,44,2025,October,1,4,2,2.0,0,Mexico,Online TA,No Deposit,Transient-Party,88.81,0,0,0,0
SYN-00254,City Hotel,0,14,2025,July,2,2,2,0.0,0,France,Direct,No Deposit,Transient,183.59,0,0,0,0
SYN-00255,Resort Hotel,0,53,2024,March,2,3,2,2.0,0,Mexico,Online TA,Non Refund,Transient,171.33,0,0,0,1
SYN-00256,City Hotel,0,95,2024,January,0,5,3,1.0,0,,Online TA,No Deposit,Transient,107.42,0,0,0,0
SYN-00257,City Hotel,0,45,2024,June,0,3,3,0.0,0,United Kingdom,Direct,No Deposit,Transient,186.93,0,0,0,2
SYN-00258,City Hotel,0,233,2025,September,2,2,3,0.0,0,Germany,Online TA,No Deposit,Transient,122.64,1,0,0,0
SYN-00259,Resort Hotel,0,9,2025,November,0,3,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,193.03,0,0,2,1
SYN-00260,Resort Hotel,0,94,2025,December,0,1,2,2.0,0,Mexico,Groups,No Deposit,Transient,222.25,0,0,0,2
SYN-00261,City Hotel,0,51,2025,October,3,4,2,0.0,0,Canada,Online TA,No Deposit,Transient-Party,124.48,1,0,0,1
SYN-00262,Resort Hotel,0,128,2025,October,0,2,2,1.0,0,,Online TA,No Deposit,Transient,113.79,0,0,0,0
SYN-00263,Resort Hotel,0,168,2024,September,1,7,2,0.0,0,Mexico,Online TA,No Deposit,Transient-Party,128.19,0,0,0,2
SYN-00264,City Hotel,0,25,2025,December,0,2,2,0.0,0,Canada,Online TA,No Deposit,Transient,161.05,0,0,0,0
SYN-00265,City Hotel,1,150,2024,November,1,1,2,0.0,0,France,Offline TA/TO,No Deposit,Transient-Party,234.62,0,0,2,1
SYN-00266,City Hotel,0,274,2024,July,0,2,1,0.0,1,Canada,Direct,No Deposit,Transient,109.93,0,0,0,0
SYN-00267,City Hotel,0,66,2025,April,2,1,3,0.0,0,Germany,Offline TA/TO,No Deposit,Group,180.98,0,0,1,2
SYN-00268,City Hotel,1,61,2025,July,2,4,2,0.0,0,France,Corporate,Non Refund,Transient,132.43,0,0,0,0
SYN-00269,City Hotel,0,73,2025,March,2,7,3,0.0,0,Germany,Direct,No Deposit,Transient-Party,90.31,0,0,0,1
SYN-00270,Resort Hotel,1,48,2025,June,1,1,3,0.0,0,USA,Online TA,No Deposit,Transient,202.61,1,1,0,0
SYN-00271,Resort Hotel,0,27,2025,May,0,3,2,0.0,0,USA,Direct,No Deposit,Transient-Party,177.53,0,0,0,2
SYN-00272,City Hotel,0,148,2025,March,0,3,2,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,108.45,0,0,0,1
SYN-00273,City Hotel,0,60,2024,September,0,6,2,0.0,0,Mexico,Online TA,No Deposit,Group,173.88,0,0,2,1
SYN-00274,Resort Hotel,1,43,2024,May,2,4,2,0.0,0,Germany,Online TA,No Deposit,Group,144.02,0,0,0,0
SYN-00275,Resort Hotel,0,39,2025,August,2,3,2,0.0,0,France,Offline TA/TO,Non Refund,Transient,148.52,0,0,1,0
SYN-00276,Resort Hotel,0,43,2024,February,0,2,3,0.0,0,United Kingdom,Groups,No Deposit,Transient,87.17,0,0,1,0
SYN-00277,Resort Hotel,1,69,2024,May,1,1,3,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,128.99,1,0,0,0
SYN-00278,City Hotel,0,45,2024,November,2,3,3,0.0,0,,Online TA,Non Refund,Transient-Party,122.49,0,0,0,3
SYN-00279,Resort Hotel,0,54,2025,September,1,5,1,,0,Germany,Online TA,Non Refund,Transient-Party,137.97,0,0,0,3
SYN-00280,City Hotel,1,21,2025,June,2,3,2,0.0,0,USA,Online TA,No Deposit,Transient,141.63,0,0,1,0
SYN-00281,Resort Hotel,1,64,2024,December,2,3,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,172.9,0,0,0,2
SYN-00282,Resort Hotel,0,102,2025,January,1,3,1,1.0,0,Mexico,Direct,No Deposit,Transient,135.82,0,0,0,0
SYN-00283,Resort Hotel,1,98,2024,April,2,3,1,0.0,0,USA,Online TA,Non Refund,Transient,198.69,0,0,0,1
SYN-00284,City Hotel,0,66,2025,December,2,3,2,0.0,0,Mexico,Online TA,Non Refund,Transient,173.05,0,0,0,3
SYN-00285,Resort Hotel,1,90,2024,July,2,7,4,2.0,0,Germany,Online TA,No Deposit,Transient,240.25,0,0,0,0
SYN-00286,City Hotel,0,111,2024,January,2,1,2,0.0,0,Mexico,Offline TA/TO,Non Refund,Transient,65.43,0,0,0,2
SYN-00287,City Hotel,1,146,2024,July,0,2,2,0.0,0,United Kingdom,Direct,Non Refund,Transient,150.36,0,0,0,0
SYN-00288,City Hotel,0,27,2025,November,1,1,1,0.0,0,France,Online TA,Non Refund,Transient,119.9,0,0,0,0
SYN-00289,Resort Hotel,1,75,2025,September,0,2,1,0.0,0,France,Corporate,Non Refund,Contract,216.7,1,1,0,0
SYN-00290,City Hotel,0,71,2024,August,3,1,2,0.0,0,Mexico,Corporate,No Deposit,Transient,165.36,0,0,0,2
SYN-00291,City Hotel,0,167,2024,August,0,5,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient,172.41,0,0,0,2
SYN-00292,Resort Hotel,0,58,2025,November,0,4,2,0.0,0,Mexico,Corporate,Refundable,Transient,139.82,0,0,2,1
SYN-00293,City Hotel,0,56,2025,April,1,3,2,0.0,0,,Online TA,No Deposit,Transient,163.26,0,0,0,1
SYN-00294,City Hotel,0,21,2025,April,0,1,1,2.0,0,Canada,Direct,No Deposit,Transient,47.84,1,0,0,1
SYN-00295,City Hotel,0,48,2024,December,2,2,3,0.0,0,,Online TA,No Deposit,Transient,162.01,0,0,1,0
SYN-00296,City Hotel,0,59,2025,April,3,3,2,0.0,0,Canada,Direct,No Deposit,Transient,154.06,0,0,1,2
SYN-00297,Resort Hotel,1,69,2024,June,3,1,2,0.0,0,Canada,Online TA,Refundable,Transient,276.23,0,0,2,1
SYN-00298,City Hotel,0,112,2025,September,3,4,3,2.0,0,Mexico,Offline TA/TO,No Deposit,Contract,106.93,0,0,0,0
SYN-00299,Resort Hotel,0,70,2024,July,0,6,1,0.0,0,France,Corporate,No Deposit,Transient,205.11,0,0,0,1
SYN-00300,Resort Hotel,0,63,2025,November,1,2,2,0.0,0,Canada,Online TA,No Deposit,Transient,186.23,0,0,0,0
SYN-00301,City Hotel,0,28,2025,July,2,7,1,0.0,0,,Direct,Refundable,Transient-Party,112.58,0,0,2,0
SYN-00302,Resort Hotel,0,90,2025,July,1,2,2,1.0,0,United Kingdom,Direct,No Deposit,Transient,173.2,1,1,0,1
SYN-00303,City Hotel,1,11,2024,December,1,3,2,2.0,0,France,Online TA,No Deposit,Transient,198.03,1,1,0,1
SYN-00304,Resort Hotel,0,57,2024,December,0,2,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient,196.99,0,0,0,0
SYN-00305,City Hotel,0,45,2025,November,0,1,2,0.0,0,France,Corporate,No Deposit,Transient,168.18,1,0,0,1
SYN-00306,City Hotel,0,66,2024,September,1,4,1,0.0,0,Mexico,Direct,No Deposit,Group,76.03,0,1,0,0
SYN-00307,Resort Hotel,1,124,2024,December,2,1,2,,0,USA,Direct,No Deposit,Transient,112.2,0,0,0,1
SYN-00308,City Hotel,0,56,2024,February,1,1,2,2.0,0,Canada,Online TA,No Deposit,Transient,151.04,0,0,0,0
SYN-00309,City Hotel,0,38,2024,March,1,7,2,0.0,0,Canada,Direct,No Deposit,Transient,148.1,0,0,0,3
SYN-00310,Resort Hotel,0,20,2024,May,2,5,2,0.0,0,Mexico,Corporate,No Deposit,Group,167.88,0,0,1,2
SYN-00311,Resort Hotel,0,119,2025,November,1,4,2,0.0,0,Canada,Groups,No Deposit,Contract,176.54,0,0,0,0
SYN-00312,City Hotel,1,150,2025,May,3,7,3,0.0,0,USA,Online TA,No Deposit,Transient,102.88,0,0,0,3
SYN-00313,Resort Hotel,0,121,2025,February,1,1,2,0.0,0,,Direct,No Deposit,Transient-Party,152.45,0,0,0,1
SYN-00314,Resort Hotel,0,71,2025,January,2,4,2,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,189.78,0,0,1,1
SYN-00315,City Hotel,0,75,2025,October,3,3,2,0.0,0,Mexico,Online TA,Refundable,Transient,134.56,0,0,1,0
SYN-00316,Resort Hotel,0,65,2025,June,0,4,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,184.89,0,0,0,0
SYN-00317,Resort Hotel,0,97,2025,December,2,1,2,0.0,0,,Online TA,No Deposit,Transient,152.76,0,0,0,0
SYN-00318,Resort Hotel,1,48,2024,September,2,1,4,0.0,0,,Offline TA/TO,No Deposit,Transient,172.44,0,0,0,0
SYN-00319,City Hotel,0,68,2025,September,1,4,2,0.0,0,Mexico,Direct,No Deposit,Transient,132.91,0,0,0,3
SYN-00320,City Hotel,0,83,2024,July,0,2,1,0.0,0,United Kingdom,Online TA,No Deposit,Transient,126.15,0,0,1,1
SYN-00321,Resort Hotel,0,171,2024,April,2,1,2,,0,USA,Corporate,No Deposit,Transient-Party,143.58,0,0,0,0
SYN-00322,Resort Hotel,0,227,2025,October,0,6,2,0.0,0,,Offline TA/TO,No Deposit,Transient,89.64,0,0,0,2
SYN-00323,Resort Hotel,0,100,2024,February,2,4,2,1.0,0,Mexico,Groups,No Deposit,Transient,199.06,0,0,0,2
SYN-00324,Resort Hotel,0,122,2025,July,2,5,3,2.0,0,,Direct,Refundable,Transient,209.9,0,0,2,1
SYN-00325,Resort Hotel,0,109,2025,July,0,2,3,0.0,0,Canada,Direct,Refundable,Contract,171.65,1,0,2,1
SYN-00326,City Hotel,0,20,2025,November,0,2,2,0.0,0,France,Groups,No Deposit,Transient,206.96,0,0,0,1
SYN-00327,City Hotel,0,110,2024,January,0,2,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient,102.56,0,0,0,0
SYN-00328,City Hotel,0,33,2025,March,1,2,2,0.0,0,Canada,Online TA,No Deposit,Transient,113.25,0,0,0,1
SYN-00329,City Hotel,0,128,2025,April,0,2,2,0.0,0,Canada,Groups,No Deposit,Transient,179.19,0,0,0,1
SYN-00330,City Hotel,1,145,2025,May,2,4,2,0.0,0,Canada,Direct,No Deposit,Transient-Party,175.72,0,1,0,0
SYN-00331,City Hotel,0,52,2024,August,2,2,2,0.0,0,Mexico,Direct,No Deposit,Transient,218.98,0,0,3,3
SYN-00332,Resort Hotel,1,50,2025,September,1,2,2,2.0,0,USA,Online TA,Non Refund,Transient-Party,144.5,0,0,0,0
SYN-00333,City Hotel,1,146,2025,August,2,2,2,1.0,0,USA,Online TA,Non Refund,Transient,131.39,1,0,0,2
SYN-00334,Resort Hotel,0,74,2024,March,1,2,2,0.0,0,Canada,Groups,No Deposit,Transient,98.19,0,0,0,0
SYN-00335,Resort Hotel,0,91,2025,March,2,1,2,,0,USA,Groups,No Deposit,Transient,181.47,0,0,0,3
SYN-00336,Resort Hotel,0,194,2025,February,0,7,2,2.0,0,Canada,Online TA,Non Refund,Transient,180.49,0,0,2,1
SYN-00337,City Hotel,0,172,2025,May,0,2,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,156.09,0,0,0,1
SYN-00338,City Hotel,0,57,2024,May,1,2,2,0.0,0,France,Online TA,No Deposit,Transient,128.79,0,0,0,0
SYN-00339,City Hotel,1,112,2024,April,0,7,2,0.0,0,Germany,Online TA,No Deposit,Transient,89.73,0,0,0,2
SYN-00340,City Hotel,0,57,2025,October,1,5,2,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,131.18,0,0,1,1
SYN-00341,Resort Hotel,0,34,2024,March,1,1,2,1.0,0,France,Direct,No Deposit,Transient,102.43,0,0,2,1
SYN-00342,City Hotel,0,28,2025,December,0,3,2,0.0,0,Canada,Direct,No Deposit,Transient-Party,173.15,0,0,0,1
SYN-00343,Resort Hotel,0,142,2024,March,0,2,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,105.06,0,0,0,0
SYN-00344,Resort Hotel,0,77,2025,August,1,4,2,0.0,0,Germany,Online TA,No Deposit,Transient,195.1,0,0,0,1
SYN-00345,City Hotel,0,9,2025,August,0,5,2,0.0,0,Mexico,Online TA,No Deposit,Transient-Party,238.37,0,0,0,1
SYN-00346,Resort Hotel,0,105,2024,August,0,3,2,0.0,0,United Kingdom,Direct,No Deposit,Group,175.78,0,0,0,0
SYN-00347,Resort Hotel,0,25,2024,September,2,4,2,0.0,1,,Offline TA/TO,No Deposit,Contract,242.32,0,0,0,0
SYN-00348,City Hotel,1,162,2024,February,1,1,2,0.0,0,,Direct,No Deposit,Transient,163.63,0,0,1,1
SYN-00349,City Hotel,1,26,2024,June,2,2,3,1.0,0,,Corporate,No Deposit,Transient,169.69,0,0,0,0
SYN-00350,City Hotel,0,269,2025,July,1,4,2,0.0,0,Germany,Online TA,No Deposit,Transient,122.09,0,0,1,0
SYN-00351,City Hotel,0,107,2024,November,1,4,2,0.0,0,Germany,Online TA,No Deposit,Transient-Party,186.77,0,0,0,1
SYN-00352,City Hotel,1,127,2025,October,0,1,2,0.0,0,France,Online TA,No Deposit,Transient-Party,106.73,0,1,0,0
SYN-00353,Resort Hotel,0,9,2024,November,0,2,2,0.0,0,France,Online TA,No Deposit,Transient-Party,193.69,0,0,0,1
SYN-00354,City Hotel,0,56,2024,April,2,3,2,0.0,0,,Corporate,No Deposit,Transient,120.06,0,0,0,1
SYN-00355,Resort Hotel,0,75,2024,July,1,2,2,0.0,0,Canada,Corporate,No Deposit,Transient,203.24,0,0,0,3
SYN-00356,City Hotel,1,126,2024,December,2,1,1,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,149.77,0,0,0,0
SYN-00357,City Hotel,0,163,2024,March,0,4,3,0.0,0,,Direct,No Deposit,Transient,115.61,0,0,0,0
SYN-00358,City Hotel,0,152,2025,March,1,3,1,0.0,0,USA,Online TA,Non Refund,Transient,166.5,0,0,0,0
SYN-00359,City Hotel,0,91,2025,October,1,1,2,0.0,0,Canada,Online TA,No Deposit,Transient,201.33,0,0,2,0
SYN-00360,City Hotel,1,21,2025,October,2,2,2,0.0,0,United Kingdom,Direct,No Deposit,Transient,142.95,0,0,2,1
SYN-00361,Resort Hotel,1,50,2024,February,0,1,1,0.0,0,France,Online TA,No Deposit,Transient,173.64,0,0,1,0
SYN-00362,City Hotel,1,52,2025,September,2,1,1,0.0,0,Germany,Online TA,No Deposit,Transient,195.67,0,0,0,1
SYN-00363,City Hotel,0,59,2024,April,2,2,2,0.0,0,,Direct,No Deposit,Transient-Party,84.03,0,1,0,3
SYN-00364,City Hotel,0,96,2024,November,0,2,1,0.0,0,United Kingdom,Direct,No Deposit,Transient,140.73,0,0,0,3
SYN-00365,City Hotel,0,46,2025,November,0,6,2,0.0,0,Germany,Direct,Non Refund,Transient,120.47,0,0,0,1
SYN-00366,City Hotel,1,87,2024,November,3,2,2,0.0,0,Canada,Online TA,No Deposit,Transient-Party,93.43,0,1,0,0
SYN-00367,Resort Hotel,0,121,2025,January,2,1,2,1.0,0,USA,Groups,Refundable,Transient,208.94,0,0,0,0
SYN-00368,City Hotel,1,89,2024,August,0,1,2,0.0,0,Mexico,Direct,No Deposit,Transient,163.4,0,0,1,0
SYN-00369,City Hotel,1,121,2025,November,2,5,1,0.0,0,USA,Online TA,Non Refund,Transient,193.49,0,0,0,1
SYN-00370,City Hotel,0,20,2025,August,1,1,1,0.0,1,France,Corporate,No Deposit,Transient,185.13,0,0,0,2
SYN-00371,City Hotel,0,24,2024,May,2,6,2,0.0,0,,Offline TA/TO,No Deposit,Transient-Party,167.22,0,0,0,0
SYN-00372,City Hotel,0,16,2025,January,0,5,2,0.0,0,Germany,Online TA,No Deposit,Transient,141.85,0,0,0,0
SYN-00373,City Hotel,1,55,2024,October,0,1,2,0.0,0,Germany,Online TA,No Deposit,Transient-Party,81.34,0,0,0,0
SYN-00374,Resort Hotel,1,27,2024,January,1,3,2,0.0,0,Canada,Direct,No Deposit,Transient,184.06,0,1,0,1
SYN-00375,City Hotel,0,66,2024,September,1,4,2,2.0,0,Germany,Online TA,Refundable,Transient,115.27,0,0,2,1
SYN-00376,City Hotel,1,125,2024,August,2,5,2,0.0,0,Canada,Online TA,No Deposit,Transient-Party,179.81,0,0,0,1
SYN-00377,Resort Hotel,0,36,2025,October,1,1,3,0.0,0,United Kingdom,Direct,Non Refund,Contract,223.33,0,0,0,2
SYN-00378,Resort Hotel,0,375,2024,June,0,1,4,1.0,0,Canada,Groups,No Deposit,Transient,250.98,0,0,0,3
SYN-00379,City Hotel,0,30,2024,October,1,3,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,181.86,0,0,0,0
SYN-00380,City Hotel,0,84,2025,June,2,5,3,0.0,0,Germany,Online TA,No Deposit,Contract,126.07,0,0,0,0
SYN-00381,City Hotel,1,89,2025,June,1,2,1,0.0,0,Mexico,Online TA,No Deposit,Transient,180.63,0,0,0,0
SYN-00382,City Hotel,0,165,2024,May,0,1,1,0.0,0,,Online TA,No Deposit,Transient-Party,160.06,0,0,0,4
SYN-00383,City Hotel,0,156,2024,May,2,4,2,,0,France,Direct,No Deposit,Group,141.92,1,1,0,1
SYN-00384,City Hotel,0,55,2025,December,1,2,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,195.6,0,0,1,1
SYN-00385,Resort Hotel,0,123,2025,July,0,5,2,0.0,0,Canada,Groups,No Deposit,Contract,265.09,0,0,0,1
SYN-00386,Resort Hotel,1,75,2024,July,0,4,3,0.0,0,Canada,Direct,No Deposit,Transient,114.8,0,0,2,0
SYN-00387,City Hotel,1,16,2025,February,0,1,1,1.0,0,Germany,Online TA,No Deposit,Transient,80.58,1,1,0,0
SYN-00388,City Hotel,0,80,2024,May,0,2,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Contract,159.7,0,0,0,1
SYN-00389,City Hotel,0,62,2025,June,1,2,2,0.0,0,France,Online TA,No Deposit,Transient,211.75,0,0,0,2
SYN-00390,City Hotel,0,59,2024,December,0,1,2,1.0,0,Canada,Direct,No Deposit,Transient,234.6,0,0,0,0
SYN-00391,Resort Hotel,0,53,2024,February,0,7,2,0.0,0,USA,Direct,No Deposit,Transient-Party,118.06,0,0,0,0
SYN-00392,Resort Hotel,1,69,2024,May,1,1,2,2.0,0,France,Online TA,No Deposit,Transient,146.83,0,0,0,0
SYN-00393,City Hotel,1,59,2024,April,0,1,1,0.0,1,United Kingdom,Online TA,No Deposit,Transient-Party,119.35,0,0,0,0
SYN-00394,City Hotel,0,67,2024,October,2,1,1,0.0,0,Germany,Corporate,No Deposit,Transient,144.17,0,0,0,2
SYN-00395,City Hotel,0,43,2024,February,2,4,2,0.0,0,Germany,Direct,No Deposit,Transient-Party,218.29,0,1,0,0
SYN-00396,City Hotel,0,40,2024,April,2,3,3,0.0,0,France,Direct,No Deposit,Transient,144.27,0,0,0,2
SYN-00397,City Hotel,1,46,2024,June,2,2,2,0.0,1,Mexico,Direct,Non Refund,Transient,169.36,0,0,1,1
SYN-00398,City Hotel,0,34,2025,September,0,7,1,0.0,0,Germany,Groups,No Deposit,Transient,192.94,0,0,0,1
SYN-00399,Resort Hotel,0,42,2024,December,2,2,2,0.0,0,,Offline TA/TO,No Deposit,Group,187.68,0,0,0,1
SYN-00400,City Hotel,0,214,2025,July,2,2,3,0.0,0,Canada,Online TA,No Deposit,Transient,104.81,0,0,0,0
SYN-00401,Resort Hotel,0,78,2025,September,1,3,3,2.0,0,,Online TA,No Deposit,Transient,128.13,1,0,0,0
SYN-00402,City Hotel,1,126,2025,August,0,5,3,0.0,0,United Kingdom,Online TA,No Deposit,Transient,180.12,0,0,0,1
SYN-00403,City Hotel,0,6,2024,November,1,5,2,2.0,0,United Kingdom,Online TA,No Deposit,Transient,114.7,0,0,0,3
SYN-00404,City Hotel,0,24,2024,December,0,4,2,1.0,0,Germany,Online TA,No Deposit,Transient,137.42,0,0,1,0
SYN-00405,City Hotel,0,59,2024,March,1,5,2,0.0,0,,Direct,No Deposit,Transient,97.83,0,0,1,0
SYN-00406,Resort Hotel,0,26,2025,February,2,1,1,0.0,0,Germany,Corporate,Non Refund,Transient,116.96,0,0,0,2
SYN-00407,City Hotel,0,75,2025,May,3,5,2,0.0,0,Mexico,Groups,No Deposit,Transient,78.31,0,0,0,0
SYN-00408,City Hotel,0,127,2024,January,1,2,2,0.0,0,,Direct,Refundable,Contract,150.73,0,0,0,0
SYN-00409,City Hotel,1,63,2025,April,2,7,1,0.0,0,France,Offline TA/TO,Non Refund,Transient-Party,67.6,0,0,0,1
SYN-00410,City Hotel,0,195,2025,February,3,3,4,0.0,0,USA,Online TA,No Deposit,Transient,102.3,1,0,0,4
SYN-00411,City Hotel,0,39,2025,July,0,3,2,2.0,0,Mexico,Offline TA/TO,No Deposit,Transient,145.91,0,0,1,1
SYN-00412,City Hotel,1,25,2025,November,2,1,1,0.0,0,,Online TA,Non Refund,Contract,105.93,0,0,0,1
SYN-00413,City Hotel,0,83,2024,June,1,1,2,0.0,0,France,Groups,No Deposit,Transient,187.5,0,0,0,1
SYN-00414,City Hotel,1,46,2024,December,0,7,2,0.0,0,Mexico,Direct,No Deposit,Transient,112.59,0,0,2,0
SYN-00415,City Hotel,0,138,2025,March,0,2,2,2.0,0,France,Online TA,No Deposit,Transient,187.29,0,0,1,0
SYN-00416,Resort Hotel,0,210,2024,October,2,2,2,0.0,0,Mexico,Direct,No Deposit,Transient-Party,127.55,0,0,1,1
SYN-00417,City Hotel,0,121,2025,July,3,1,1,0.0,0,France,Online TA,No Deposit,Transient,143.05,0,0,0,0
